PST	bowern_bardi2012v2.pdf.txt	10532	343	3-PST-ﬁnish-REM.PST=3A.IO then
PST	bowern_bardi2012v2.pdf.txt	10761	349	3-PST-AUG-do/say-REM.PST=3A.IO
PST	bowern_bardi2012v2.pdf.txt	10781	349	2-PST-AUG-kill-REC.PST-?
PST	bowern_bardi2012v2.pdf.txt	10939	355	a. Warday, anggon ngangalandagal? Warday, angg-on nga-nga-landa-gal? oh.no what-LOC 1-PST-sit-REC.PST
PST	bowern_bardi2012v2.pdf.txt	10999	356	turn.over 3-PST-AUG-TR-put-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11297	362	3-PST-AUG-TR-do/say-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11321	362	3-TR-PST-carry-REM.PST=3A.DO that.way
PST	bowern_bardi2012v2.pdf.txt	11356	363	3-PST-be-CONT-REM.PST=THEN how.many
PST	bowern_bardi2012v2.pdf.txt	11380	363	day 3-PST-AUG-live-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11449	365	3-PST-AUG-TR-[give]-REM.PST turtle others-ERG man
PST	bowern_bardi2012v2.pdf.txt	11557	367	l=REL sing 3-PST-AUG-do/say-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11563	367	3-PST-AUG-see-CONT-REM.PST=REL thing person-ERG
PST	bowern_bardi2012v2.pdf.txt	11567	367	3-PST-AUG-think.about-CONT-REM.PST=THUS
PST	bowern_bardi2012v2.pdf.txt	11686	369	man this-SEMB 3-PST-do.say-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11741	370	3-TR-PST-put-CONT-REM.PST other-ERG 3-TR-hit-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11831	375	3-TR-PST-spear-REM.PST ﬁsh
PST	bowern_bardi2012v2.pdf.txt	11841	375	ﬁsh 3-TR-PST-spear-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11849	375	ﬁsh 3-TR-PST-spear-REM.PST two
PST	bowern_bardi2012v2.pdf.txt	11864	375	look 3-PST-AUG-look-REM.PST
PST	bowern_bardi2012v2.pdf.txt	11889	376	3-PST-ﬁnish-REM.PST=3A.IO then
PST	bowern_bardi2012v2.pdf.txt	11959	377	3-PST-AUG-TR-make-REM.PST=COL spear ﬁre-LOC
PST	bowern_bardi2012v2.pdf.txt	12078	380	collect 3-PST-AUG-do/say-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	12106	380	3-PST-AUG-do/say-REM.PST that.way home-ABL 3A.POSS
PST	bowern_bardi2012v2.pdf.txt	12158	381	why 2-PST-AUG-kill-REM.PST=3A.DO white.person this
PST	bowern_bardi2012v2.pdf.txt	12228	382	1-TR-PST-poke-PST ﬁsh
PST	bowern_bardi2012v2.pdf.txt	12321	384	that.way come 3-PST-AUG-do-REM.PST
PST	bowern_bardi2012v2.pdf.txt	12327	384	raiding.party many men 3-PST-AUG-rise-REM.PST 3.AUG
PST	bowern_bardi2012v2.pdf.txt	12335	384	3-PST-AUG-TR-‘break’-REM.PST man.
PST	bowern_bardi2012v2.pdf.txt	12352	385	raw 3-PST-AUG-eat-REM.PST ﬁsh
PST	bowern_bardi2012v2.pdf.txt	12385	385	3-PST-AUG-spear-REM.PST=3A.DO two
PST	bowern_bardi2012v2.pdf.txt	12410	386	must.have 3-TR-PST-spear-REM.PST spear-INS dead=PRED.
PST	bowern_bardi2012v2.pdf.txt	12549	391	3-TR-PST-spear-REM.PST=THEN spear-INS-spear-INS. Then
PST	bowern_bardi2012v2.pdf.txt	12553	391	3-PST-run-REM.PST spirit away.
PST	bowern_bardi2012v2.pdf.txt	12604	394	a. Aambanim aarli inamboona. [Aamba-nim] aarli i-na-m-boo-na. man-ERG ﬁsh 3-TR-PST-poke-REM.PST
PST	bowern_bardi2012v2.pdf.txt	12614	394	man ﬁsh 3-TR-PST-poke-REM.PST
PST	bowern_bardi2012v2.pdf.txt	12626	394	man 3-TR-PST-poke-REM.PST
PST	bowern_bardi2012v2.pdf.txt	12642	394	clean’im 3-PST-put-REM.PST-3A.DO this
PST	bowern_bardi2012v2.pdf.txt	12652	394	3-PST-clean-CONT-REM.PST=3MIO, this
PST	bowern_bardi2012v2.pdf.txt	12658	394	3-PST-give-CONT.REM.PST J.
PST	bowern_bardi2012v2.pdf.txt	12750	397	3-PST-AUG-taunt-REDUP-REFL-CONT-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	12797	398	3-PST-AUG-TR-catch-REM.PST behind-REDUP come
PST	bowern_bardi2012v2.pdf.txt	12803	398	3-PST-AUG-poke-REM.PST=3A.IO straight.away right.place
PST	bowern_bardi2012v2.pdf.txt	12894	399	3-PST-fall-REM.PST 3MIN child
PST	bowern_bardi2012v2.pdf.txt	12900	399	ﬁsh.poison-INS-TEMP 3-PST-AUG-put-REM.PST=3A.DO ﬁsh
PST	bowern_bardi2012v2.pdf.txt	13005	402	away 3-PST-AUG-pick.up-CONT-REM.PST black people
PST	bowern_bardi2012v2.pdf.txt	13120	405	walk 3-PST-AUG-TR-catch-REM.PST there thus
PST	bowern_bardi2012v2.pdf.txt	13165	406	still 3-PST-AUG-TR-hold-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	14359	432	i-ng-arr-ard-arda-na-na 3-PST-AUG-go.in-REDUP-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	14392	433	cut.up-REDUP 3-PST-AUG-catch-CONT-REM.PST ??
PST	bowern_bardi2012v2.pdf.txt	14416	434	(9.29) Daagadaag ingirrini. Daaga-daag i-ng-irr-i-ni. REDUP-sleep 3-PST-AUG-do/say-PST
PST	bowern_bardi2012v2.pdf.txt	14422	434	I-ng-oorr-oo-loo-loorroo-noo no˙orroo. 3PST-(TR)-REDUP-light-DIST.PST ﬁre
PST	bowern_bardi2012v2.pdf.txt	14695	440	a. Verb as host: Inamboonangay. I-na-m-boo-na=ngay. 3-TR-PST-hit-REM.PST=1M.DO
PST	bowern_bardi2012v2.pdf.txt	14732	441	Ngayoo-nim nga-na-m-boo-n=irr 1MIN-ERG 1-TR-PST-spear-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	14753	442	Aalga-nim nga-nga-marra-na sun-ERG 1-PST-cook-REM.PST
PST	bowern_bardi2012v2.pdf.txt	14839	443	3-PST-AUG-TR-chase-REM.PST three-ERG
PST	bowern_bardi2012v2.pdf.txt	15005	449	i-ni-m-bi-na=ngay 3-TR-PST-poke-REM.PST=1M.DO
PST	bowern_bardi2012v2.pdf.txt	15223	454	3-PST-AUG-sit-CONT-REM.PST balili.
PST	bowern_bardi2012v2.pdf.txt	15301	456	a. Ingilirrmigaljarran. I-ngi-lirrmi-gal=jarran. 3-PST-call.out-REC.PST=1M.IO
PST	bowern_bardi2012v2.pdf.txt	15350	457	child-ERG 3-TR-PST-bring-REC.PST=3MIN.IO tucker man.
PST	bowern_bardi2012v2.pdf.txt	15555	461	man-ERG ‘ground’ 3-TR-PST-poke-REC.PST=3MIN.IO turtle.
PST	bowern_bardi2012v2.pdf.txt	15645	463	3-PST-AUG-TR-give-CONT-REM.PST=QUANT
PST	bowern_bardi2012v2.pdf.txt	15687	463	1-PST-AUG-TR-do/say-CONT-REM.PST-GROUP
PST	bowern_bardi2012v2.pdf.txt	15793	466	then=THUS 3-PST-AUG-TR-put-CONT-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	15838	467	I-ny-jarrala-n bard ambooriny, bard iila-nim 3-PST-run-CONT off person, off dog-ERG i-ng-arr-ala-n-in=irr 1-PST-AUG-TR-see-CONT-REM.PST=3A.DO i-ng-oorr-oo-ngoorribi-na-na=bal=irr. 3-PST-AUG-TR-chase-CONT-REM.PST=INDF=3A.DO
PST	bowern_bardi2012v2.pdf.txt	15838	467	I-ny-jarrala-n bard ambooriny, bard iila-nim 3-PST-run-CONT off person, off dog-ERG i-ng-arr-ala-n-in=irr 1-PST-AUG-TR-see-CONT-REM.PST=3A.DO i-ng-oorr-oo-ngoorribi-na-na=bal=irr. 3-PST-AUG-TR-chase-CONT-REM.PST=INDF=3A.DO
PST	bowern_bardi2012v2.pdf.txt	15866	467	men 3-PST-AUG-spear-REM.PST=INDEF 3AUG
PST	bowern_bardi2012v2.pdf.txt	16162	478	3-PST-AUG-do-REM.PST=3A.IO sick=THUS 3-TR-FUT-do/say
PST	bowern_bardi2012v2.pdf.txt	16168	478	3-PST-AUG-do-PST=3M.IO 3-hand
PST	bowern_bardi2012v2.pdf.txt	16247	480	well 3-PST-AUG-growl-REFL/RECIP-CONT-REM.PST 2MIN-ERG
PST	bowern_bardi2012v2.pdf.txt	16480	486	3-TR-PST-hit-CONT-REM.PST ﬁnish.
PST	bowern_bardi2012v2.pdf.txt	16541	488	3-PST-fall-CONT-REM.PST high-ABL tree-ABL 3MIN
PST	bowern_bardi2012v2.pdf.txt	16586	489	I-na-ng-gala-na-na-na. 3M-TR-PST-move-CONT-REM.PST-?
PST	bowern_bardi2012v2.pdf.txt	16598	489	this man 3-TR-PST-visit-CONT-REM.PST-?=3A.DO islands
PST	bowern_bardi2012v2.pdf.txt	16668	492	1PST-forget-REC.PST=1MIN.IO.TOP knife
PST	bowern_bardi2012v2.pdf.txt	16684	492	a. ‘Angan minyjarralagal joornk?’ angirriijjin. ‘Angan mi-ny-jarrala-gal joornk?’ why 2-PST-run-REC.PST with.speed a-ng-irr-i-ij=jin. 1-PST-AUG-do/say-PFV=3MIN.IO
PST	bowern_bardi2012v2.pdf.txt	16704	492	1-PST-hear-REC.PST=1MIN.IO
PST	bowern_bardi2012v2.pdf.txt	16710	492	1-TR-see-REC.PST=CONTEMP 3-PST-get.dry-REC.PST
PST	bowern_bardi2012v2.pdf.txt	16730	493	get up 3-PST-rise-REC.PST sun walk=THEN
PST	bowern_bardi2012v2.pdf.txt	16797	494	1-PST-wake.up-REC.PST
PST	bowern_bardi2012v2.pdf.txt	16908	497	quickly 3-TR/PST-eat-REC.PST-SIMUL tucker
PST	bowern_bardi2012v2.pdf.txt	16945	498	3-TR-see-REM.PST 3-PST-stand-CONT-REM.PST 3MIN
PST	bowern_bardi2012v2.pdf.txt	17138	504	3-PST-AUG-REFL-scratch-REFL-CONT-REM.PST tree=THUS
PST	bowern_bardi2012v2.pdf.txt	17144	504	3-PST-AUG-TR-catch-REM.PST GER-REFL-scratch-REFL-CONT
PST	bowern_bardi2012v2.pdf.txt	17243	509	a. Imboonkoonkoomana jiirlanboo. I-m-boonkoonkooma-na jiirlanboo. 3-PST-swell.up-REM.PST porcupine.ﬁsh
PST	bowern_bardi2012v2.pdf.txt	17245	509	Nga-ny-jiidi-gal ara-ngan booroo 1-PST-go-REC.PST another-ALL camp
PST	bowern_bardi2012v2.pdf.txt	17265	510	Milon ambooriny-ø i-ng-arr-banjanji-n-an long.ago people-ABS 3-PST-AUG-share.REDUP-CONT-REM.PST aarlimay-ø. food-ABS
PST	bowern_bardi2012v2.pdf.txt	17270	510	(12.5) Imbalanin. I-m-bala-n=in. 3-PST-believe-REM.PST=3MIN.IO
PST	bowern_bardi2012v2.pdf.txt	17279	511	Nga-nga-manggarra-na-na=jirr. 1-PST-be.ignored-CONT-REM.PST=3A.IO
PST	bowern_bardi2012v2.pdf.txt	17326	512	b. Iindoonim ingilirrmigaljard. Iindoo-nim i-ngi-lirrmi-gal=jard. curlew-ERG 3-PST-call.out-REC.PST=1A.IO
PST	bowern_bardi2012v2.pdf.txt	17428	514	3MIN-ERG 3-TR-PST-pick.up-REC.PST 1+2M.POSS-3AUG
PST	bowern_bardi2012v2.pdf.txt	17519	518	3-TR-PST-laugh-REC.PST-SIMUL.
PST	bowern_bardi2012v2.pdf.txt	17535	518	policeman-ERG 3-PST-AUG-TR-ﬁnish/kill-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	17661	522	stick 3-PST-REFL-break-REFL-REC.PST self
PST	bowern_bardi2012v2.pdf.txt	17700	523	sea.water hot too ﬁsh=THUS 3-PST-AUG-die-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	17804	525	3-PST-AUG-REFL-touch-REFL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	17854	527	b. Ingarrmarginyjigal. I-ng-arr-m-arg-inyji-gal. 3-PST-AUG-REFLfear-REFL-REC.PST ‘They’re afraid of each other.’
PST	bowern_bardi2012v2.pdf.txt	17925	529	(12.42) reﬂexives of bany inamagal ‘he shot (something)’ a. bany i-m-banji-gal shoot 3-PST-share-REC.PST b. bany i-ngi-m-i-nyji-gal shoot 3-PST-REFL-do/say-REFL-REC.PST ‘He shot himself.’ c. *bany i-nga-ma-m-inyji-gal shoot 3-PST-REFL-put-REFL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	17925	529	(12.42) reﬂexives of bany inamagal ‘he shot (something)’ a. bany i-m-banji-gal shoot 3-PST-share-REC.PST b. bany i-ngi-m-i-nyji-gal shoot 3-PST-REFL-do/say-REFL-REC.PST ‘He shot himself.’ c. *bany i-nga-ma-m-inyji-gal shoot 3-PST-REFL-put-REFL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	17925	529	(12.42) reﬂexives of bany inamagal ‘he shot (something)’ a. bany i-m-banji-gal shoot 3-PST-share-REC.PST b. bany i-ngi-m-i-nyji-gal shoot 3-PST-REFL-do/say-REFL-REC.PST ‘He shot himself.’ c. *bany i-nga-ma-m-inyji-gal shoot 3-PST-REFL-put-REFL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	17927	529	a. anganangan i-ng-irr-m-i-nyji-gal approach 3-PST-AUG-REFL-do/say-REFL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	17938	529	3-PST-AUG-share-REC.PST
PST	bowern_bardi2012v2.pdf.txt	17944	529	3-PST-AUG-REFL-do/say-REFL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	18006	532	b. Maanka imbanjij. Maanka i-m-banj-ij. black 3-PST-share-REM.PST
PST	bowern_bardi2012v2.pdf.txt	18108	534	walk 3-PST-AUG-catch-REM.PST-APPL away I.-ABL away
PST	bowern_bardi2012v2.pdf.txt	18114	534	J.-LOC climb 3-PST-AUG-catch-REM.PST this.
PST	bowern_bardi2012v2.pdf.txt	18208	538	a. Inangganajarda. I-na-ng-ga-na=jarda. 3-TR-PST-bring-REM.PST=1AUG.IO
PST	bowern_bardi2012v2.pdf.txt	18220	538	rise 3-PST-rise-REM.PST-APPL2 dog-ERG
PST	bowern_bardi2012v2.pdf.txt	18253	539	off 3-PST-AUG-carry-REM.PST-APPL2
PST	bowern_bardi2012v2.pdf.txt	18277	539	3-PST-sit-REM.PST=WHILE shade-LOC there-WHILE
PST	bowern_bardi2012v2.pdf.txt	18283	539	3-PST-sit-REM.PST secretly
PST	bowern_bardi2012v2.pdf.txt	18289	539	3-PST-sneak.up.onCONT-REM.PST-APPL2 this.way snake-ERG.
PST	bowern_bardi2012v2.pdf.txt	18322	540	3-TR-PST-hit-APPL-REC.PST 3MIN-EXCL spear
PST	bowern_bardi2012v2.pdf.txt	18349	541	a. Baalnga ingorrondiningirr. Baal-nga i-ng-orr-ondi-ni-ng=irr. bark-INS 3-PST-AUG-TR-cover-REM.PST-APPL=3A.DO
PST	bowern_bardi2012v2.pdf.txt	18368	542	3-TR-PST-cover-REM.PST-APPL 3MIN all
PST	bowern_bardi2012v2.pdf.txt	18384	542	mermaid-ERG 3-TR-PST-cover-REM.PST-APPL hair-INS
PST	bowern_bardi2012v2.pdf.txt	18495	544	a. Inamboonggal. I-na-m-boo-ng-gal. 3-TR-PST-hit-APPL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	18501	545	b. Inamboonginj. I-na-m-boo-nginj. 3-TR-PST-hit-APPL-REC.PST
PST	bowern_bardi2012v2.pdf.txt	18518	545	man 3-PST-cross-REC.PST-NGINJ dinghy
PST	bowern_bardi2012v2.pdf.txt	18957	560	man-ERG ‘ground’ 3-TR-PST-poke-REC.PST=3M.IO turtle.
PST	bowern_bardi2012v2.pdf.txt	19015	562	3-PST-AUG-put-REC.PST top turtle raft-LOC
PST	bowern_bardi2012v2.pdf.txt	19434	573	Shopping do’im i-ng-arr-a-ma-na. shopping do 3-PST-AUG-TR-put-REM.PST
PST	bowern_bardi2012v2.pdf.txt	19493	576	man-ERG ‘ground’ 3-TR-PST-poke-REC.PST=3M.IO turtle.
PST	bowern_bardi2012v2.pdf.txt	19508	577	man-ERG 3-TR-PST-spear-REC.PST ground
PST	bowern_bardi2012v2.pdf.txt	19512	577	b. Aamba [boor inamboogal]. Aamba [boor i-na-m-boo-gal]. man-ERG ground 3-TR-PST-spear-REC.PST
PST	bowern_bardi2012v2.pdf.txt	19892	597	a. Barayi ingirrinijin Garndibinin. Barayi i-ng-irr-i-ni=jin pray 3-PST-AUG-TR-do/say-REM.PST=3M.IO Garndibinin. God.
PST	bowern_bardi2012v2.pdf.txt	19902	597	3-PST-AUG-TR-ask-REM.PST good
PST	bowern_bardi2012v2.pdf.txt	19915	598	baawa ambooriny a-rr-a-laba-n=jirr,” children people 1-AUG-have-CONT=3A.IO a-ng-irr-i-ni=jirr. 1-PST-AUG-TR-do/say-REM.PST=3A.IO
PST	bowern_bardi2012v2.pdf.txt	19941	598	1-PST-AUG-TR-have-REM.PST=REL well
PST	bowern_bardi2012v2.pdf.txt	19959	598	3-PST-AUG-run-REM.PST-APPL back returning
PST	bowern_bardi2012v2.pdf.txt	20140	606	come 3-PST-AUG-pierce-REM.PST NEG 3AUG-know might.be
PST	bowern_bardi2012v2.pdf.txt	20449	615	3-PST-AUG-TR-give-CONT-REM.PST=QUANT small.sharp.stick
PST	bowern_bardi2012v2.pdf.txt	20467	615	long.ago up.high tree-LOC 3-PST-AUG-TR-put-REM.PST=EMPH
PST	bowern_bardi2012v2.pdf.txt	20479	615	3-PST-AUG-do/say-REM.PST Long.Island-DEN
PST	bowern_bardi2012v2.pdf.txt	20569	618	cut.up-REDUP 3-PST-AUG-catch-CONT-REM.PST ??
PST	bowern_bardi2012v2.pdf.txt	20693	620	long.ago indoors 3-PST-AUG-take-REM.PST hut-LOC
PST	bowern_bardi2012v2.pdf.txt	20739	621	always 3-TR-PST-dig-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	20773	622	again 3-PST.AUG-hear-REM.PST well close=VERY around
PST	bowern_bardi2012v2.pdf.txt	20796	622	3-PST-AUG-cook-CONT-REM.PST completely already EMPH
PST	bowern_bardi2012v2.pdf.txt	20802	622	3-AUG-taste 1-PST-AUG-eat-CONT-REM.PST all
PST	bowern_bardi2012v2.pdf.txt	20825	623	3-PST-AUG-TR-spear-REM.PST completely
PST	bowern_bardi2012v2.pdf.txt	20837	623	bowerbird 3PST-AUG-be-REM.PST completely
PST	bowern_bardi2012v2.pdf.txt	20841	623	3-PST-die-REM.PST
PST	bowern_bardi2012v2.pdf.txt	20940	625	3-PST-TR-sit-CONT-REM.PST inside already. 3AUG=THEN
PST	bowern_bardi2012v2.pdf.txt	20946	625	in.return white.people 3-PST-AUG-TR-catch-REM.PST dinghy
PST	bowern_bardi2012v2.pdf.txt	20950	625	lugger-ABL this.way pull.away 3-PST-AUG-TR-do/say-REM.PST
PST	bowern_bardi2012v2.pdf.txt	21048	627	inside=NINGA 3-PST-sit-REM.PST ashes-LOC NEG-JAMB
PST	bowern_bardi2012v2.pdf.txt	21100	628	rise 3-PST-rise-REM.PST 3MIN dog
PST	bowern_bardi2012v2.pdf.txt	21124	628	b. Bardagid angarrananirr niimanangarr aarli baalingan. Barda=gid a-ng-arr-a-na-n=irr off=THEN 1-PST-AUG-carry-CONT-REM.PST=3A.DO niiman=angarr aarli baali-ngan. many=JANGARR ﬁsh camp-ALL
PST	bowern_bardi2012v2.pdf.txt	21188	630	3-PST-run-REM.PST=THEN too.late afternoon-DIR
PST	bowern_bardi2012v2.pdf.txt	21192	630	3-PST-run-REM.PST
PST	bowern_bardi2012v2.pdf.txt	21206	630	3-PST-[give]-CONT-REM.PST=3A.IO ﬁre long.ago
PST	bowern_bardi2012v2.pdf.txt	21210	630	3-PST-light-REM.PST
PST	bowern_bardi2012v2.pdf.txt	21234	630	3-PST-AUG-rise-REM.PST night.time
PST	bowern_bardi2012v2.pdf.txt	21275	631	3-PST-look.for-CONT-REM.PST=3M.IO wife-ALL thus
PST	bowern_bardi2012v2.pdf.txt	21302	632	walk 3-TR-catch-CONT 3-PST-enter-REM.PST=THEN=3M.IO
PST	bowern_bardi2012v2.pdf.txt	21394	635	child-ERG 3-TR-PST-bring-REC.PST=3MIN.IO tucker man.
PST	bowern_bardi2012v2.pdf.txt	21559	639	there 3-PST-go-REM.PST northeast-ABL NEG
PST	bowern_bardi2012v2.pdf.txt	21596	640	3-PST-AUG-tie-CONT-REM.PST 3MIN off
PST	bowern_bardi2012v2.pdf.txt	21643	641	Wirr i-ny-jarrmi-na barda garndi-ngan gala i-ni-n go.up 3-PST-rise-REM.PST off high-ALL well 3-sit-CONT garndi iiwala ginyinggi. above father 3MIN
PST	bowern_bardi2012v2.pdf.txt	21790	645	come 3-PST-aug-TR-spear-REM.PST straight.away
PST	bowern_bardi2012v2.pdf.txt	22104	654	a. Arramin, angan mingganyigal. Arra=min, angan mi-ng-ganyi-gal. NEG=THEN close 2-PST-climb-REC.PST
PST	bowern_bardi2012v2.pdf.txt	22182	656	morning walk 3-PST-AUG-catch-REM.PST many smoke
PST	bowern_bardi2012v2.pdf.txt	22202	656	Aranga arragiji oo-la-rr-m-ala-nyji-n marrga minyjin others NEG 3-IRR-ﬁght-REM.PST shield only i-nga-rr-a-goorli-n=irr. 3-PST-AUG-break-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	22213	657	still for.nothing 3-PST-AUG-spear-REM.PST=3A.DO that.way
PST	bowern_bardi2012v2.pdf.txt	22410	661	Nganyjal irrgoordoo aalga i-ng-arr-ala-na-na NGANYJAL how.much day 3-PST-AUG-live-CONT-REM.PST namard. just
PST	bowern_bardi2012v2.pdf.txt	22540	664	INTERROG burn 3-PST-go-REC.PST 1MIN.POSS house
PST	bowern_bardi2012v2.pdf.txt	22622	666	3-TR-PST-wander-REC.PST=1M.POSS
PST	bowern_bardi2012v2.pdf.txt	22656	667	a. ‘Angan minyjarralagal joornk?’ angirrinijin. ‘Angan mi-ny-jarrala-gal joornk?’ why 2-PST-run-REC.PST fast a-ng-irr-i-ni=jin. 1-PST-AUG-say-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	22656	667	a. ‘Angan minyjarralagal joornk?’ angirrinijin. ‘Angan mi-ny-jarrala-gal joornk?’ why 2-PST-run-REC.PST fast a-ng-irr-i-ni=jin. 1-PST-AUG-say-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	22670	668	in.return 3-PST-AUG-chase-REM.PST 3MIN
PST	bowern_bardi2012v2.pdf.txt	22862	672	3-PST-AUG-do/say-REM.PST=3A.IO sick=THUS 3-FUT-do/say
PST	bowern_bardi2012v2.pdf.txt	22868	672	3-PST-AUG-do/say-REM.PST 3-hand
PST	bowern_bardi2012v2.pdf.txt	22940	674	b. Loogal may nganarligal ngangganyboogaljamb. Loogal may nga-na-rli-gal nga-ng-ganyboo-gal=jamb. bad food 1-TR-eat-REC.PST 1-PST-vomit-REC.PST=THUS
PST	bowern_bardi2012v2.pdf.txt	23106	681	away-then 1-PST-AUG-TR-[give]-CONT-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	23116	681	1-PST-AUG-TR-cook-CONT-REM.PST=THEN=3A, sated=THEN
PST	bowern_bardi2012v2.pdf.txt	23120	681	sleep 1-PST-AUG-do-CONT-REM.PST.
PST	bowern_bardi2012v2.pdf.txt	23143	682	1-PST-hear-REC.PST=1MIN.IO 1-TR-see-REC.PST=THEN
PST	bowern_bardi2012v2.pdf.txt	23149	682	3-PST-get.dry-REC.PST 3-head.
PST	bowern_bardi2012v2.pdf.txt	23169	682	3-PST-AUG-collect-CONT-REM.PST plenty all-ALL
PST	bowern_bardi2012v2.pdf.txt	23181	682	3-PST-AUG-do/say-CONT-REM.PST sleep
PST	bowern_bardi2012v2.pdf.txt	23187	682	3-PST-AUG-do/say-CONT-REM.PST again B.-LOC
PST	bowern_bardi2012v2.pdf.txt	23220	683	3-PST-AUG-carry-REM.PST=COLL smoke all
PST	bowern_bardi2012v2.pdf.txt	23244	683	foot 3-TR-poke-REM.PST sick 1-PST-be-REM.PST
PST	bowern_bardi2012v2.pdf.txt	23248	683	sick=THUS 3-PST-be-CONT-REM.PST
PST	bowern_bardi2012v2.pdf.txt	23283	684	Loogal may nga-n-arli-gal nga-ng-ganyboo-gal=jamb. bad food 1-TR-eat-REC.PST 1-PST-vomit-REC.PST=THUS
PST	bowern_bardi2012v2.pdf.txt	23295	684	good 1-PST-wake.up-REC.PST early feel.weak=THUS
PST	bowern_bardi2012v2.pdf.txt	23417	687	straightaway spirit-INS 3-PST-AUG-TR-put-REM.PST
PST	bowern_bardi2012v2.pdf.txt	23508	689	3-PST-AUG-die-REM.PST 3-PST-AUG-collect-CONT
PST	bowern_bardi2012v2.pdf.txt	23549	690	3-PST-sleep-CONT-REM.PST on.top
PST	bowern_bardi2012v2.pdf.txt	23561	690	3-PST-call.out-REM.PST=3A.IO others
PST	bowern_bardi2012v2.pdf.txt	23573	690	behind 3-PST-AUG-do/say-REM.PST=3M.IO go.as.group
PST	bowern_bardi2012v2.pdf.txt	23579	690	3-PST-AUG-TR-put-REM.PST back-DIR camp-ALL=3A.POSS.
PST	bowern_bardi2012v2.pdf.txt	23592	691	3-PST-call.out-PST=3A.IO
PST	bowern_bardi2012v2.pdf.txt	23771	694	3-PST-AUG-give-CONT-REM.PST rock.hole-with water
PST	bowern_bardi2012v2.pdf.txt	23836	695	3-PST-AUG-catch-REC.PST people-ERG
PST	bowern_bardi2012v2.pdf.txt	23914	697	3-PST-AUG-do/say-REM.PST=3M.IO two-ERG.
PST	bowern_bardi2012v2.pdf.txt	24011	699	well 3-PST-enter-REM.PST=3M.IO place 3-PST-hide-CONT
PST	bowern_bardi2012v2.pdf.txt	24079	701	long.ago indoors 3-PST-AUG-take-REM.PST hut-LOC
PST	bowern_bardi2012v2.pdf.txt	24267	704	on.top=THEN 3-PST-AUG-TR-put-CONT-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	24277	704	3-PST-AUG-TRtie.up-REDUP-CONT-REM.PST=3A.DO
PST	bowern_bardi2012v2.pdf.txt	24283	704	Arra aarli man barnamboo-nim yawoorr NEG ﬁsh but stingray-ERG pull i-na-ng-ga-na=jin. 3-TR-PST-carry-REM.PST=3M.IO
PST	bowern_bardi2012v2.pdf.txt	24430	708	3-TR-see-CONT-REM.PST 3-PST-fall-CONT-REM.PST top-ABL
PST	bowern_bardi2012v2.pdf.txt	24645	712	child-ERG 2-TR-tell 3-PST-AUG-eat-REC.PST much
PST	bowern_bardi2012v2.pdf.txt	24664	713	come 3-PST-AUG-pierce-REM.PST NEG 3AUG-know might.be
PST	bowern_bardi2012v2.pdf.txt	24705	714	3-PST-fear-REC.PST GER-cross-CONT-ALL creek
PST	bowern_bardi2012v2.pdf.txt	24720	714	1-AUG-know 3-PST-AUG-TR-put-REM.PST what-ALL
PST	bowern_bardi2012v2.pdf.txt	24752	715	3-PST-run-REM.PST
PST	bowern_bardi2012v2.pdf.txt	24794	716	walk 3-PST-AUG-TR-catch-REM.PST off there-LAT-ALL
PST	bowern_bardi2012v2.pdf.txt	24814	717	a. Aamba malarrb inambinajin garrgooyi diird injoonoo. Aamba [malarr-b i-na-m-bi-na=jin man wife-REL 3-TRANS-PST-hit.w.hand-PST=3sg.poss garrgooyi] diird i-n-joo-noo. completely run.away 3-TRANS-do/say-REM.PST
